creator_id,id,bunny_video_id,creator_name,source_url,caption,transcript,views,likes,shares,saves,restaurant,address,km_from_downtown,creator_rank
d412ebf6-e2d7-4ffa-8b17-1c6134a81669,5ca71729-b5f9-46db-a684-66857e7a15bb,3e956488-56ea-4256-853f-d155b9f2403b,naijeyathefoodie,https://www.tiktok.com/@naijeyathefoodie/video/7425389762401357098,"Airfyer baked mac & cheese 🍽️. Epic fail i would not recommend putting ya baked mac & cheese in the airfryer yall 😭😭😭 i just really aint feel like turning on that stove! DO YALL KNOW HOW MUCH CHEESE COST???? i was livid lmao #blackgirlfoodie #bakedmacandcheese #bakedmac #blackrecipes #blackgirlfoodie #blackgirlscook ","Why the fuck did I think that I can make baked bacon cheese in the air fryer? Like I still can't get over this like the claims that I be doing need to be studied, bro. And then it was the fact that not only did I think that I could put in the air fryer I made it in the silicone pan. I put it on Instagram, yo. I was the day the whole time. Somebody said is that crumbulae? I wasn't so much disbelief, yo, that I stare at the spoon. Like I just couldn't believe I couldn't believe what I was seeing. And it didn't don't know me to the next day that I never put a loom in the floor you were in there. So it might have been art if I would have had a loom in the floor you, but I did. So not for my man's sake, but for my sake. I had to redeem myself because he does a survey that she was missing. Like it was nasty. That was not your usual. So I had to go back to the old faithful, the pirates pan. And yeah, boom, I knew I didn't lose it. Like I know I didn't. I couldn't have lost. So I paired it with a little turkey rib and a little asparagus. Yeah, play a fuck up my bed.",1700000,105700,1518,6217,Farm Boy,"350 Hespeler Rd, Cambridge, ON N1R 7N7, Canada",81.560623972,3
09904c92-652f-429f-861c-c854c9602580,a4cc66c5-3d4c-4d25-be4b-874d537ed6b6,50b8de80-b635-41fc-b140-bf069f72fa32,aarnvrr,https://www.tiktok.com/@aarnvrr/video/7487724826568772869,"kamayan at gubat qc 🍗🤌🇵🇭 #philippines #hiddengems #filipino #manila #kamayan #friedchicken #lechon #tiktokfood #WhereToEat #foodguide #iykyk  ","[00:00-00:04] There's a restaurant in Metro Manila that's popular for the Kamehian meals in the middle of the backyard jungle. [00:04-00:08] It's located behind this humble exterior. You'd be forgiven if you walked right by it. [00:08-00:13] But, ship me your way to the back and you'll find a gubap QC, a spot where they serve everything on banana leaves, [00:13-00:18] and where eating with your hands isn't only encouraged, but really the only way to eat your food. [00:18-00:24] They don't have any utensils here. You go up to the counter, place for order, and they bring your food to your table. [00:24-00:27] It's an all-female kitchen here which is super cool to see too. [00:27-00:33] The table got chicken and a sal, the chan kawali, with the sauce, which is super necessary, [00:33-00:37] and pork and dough bowl respectively. Each came with rice, a hard gold egg, and some veggies. [00:37-00:41] To say this was one of the best meals of the trip would be an understatement. [00:41-00:44] ambiance is unmatched. It feels like you're in a tree house in the middle of the jungle, [00:44-00:47] but you're really smacked to have in one of the country's busiest cities. [00:47-00:51] Gubada's a must visit when you're in Metro Manila. No questions asked.",1646867,122661,37472,32538,Makilala,"105 Church St, Toronto, ON M5C 2G3, Canada",0.65146794806,1
e35ccaa6-b1ff-4aca-9981-529f077a28ca,c01f3148-0675-44e2-a027-494f0b872767,7a7cec92-f687-4c72-bdf8-5e8869172da6,anniethaonhi,https://www.tiktok.com/@anniethaonhi/video/7455897993246412038,"Dragon Pearl buffet literally never disappoints!! The szechuan crabs were sooooo good dont sleepoppp on those crab legssss #toronto #torontotiktok #torontolife #foodtok #foodreview #thingstodointoronto #buffet #asianfood #asianbuffet #ayce #seafood #chinesefood ","This is my favorite Asian buffet, especially during the holiday season. On weekdays, they're having crab legs with butter and steak served with chimichurri sauce. You never really eat your money's worth at a buffet, but just the steak and crab leg alone, I feel like it makes us super worth it. On weekends, their menu is even better with lobster tail, steamed scallop, and abalone with chicken pot. I'm always blown away by the variety I drag and purl buffet. The peak induct station is definitely iconic and a personal favorite. Their dim sum bar is always loaded with so many shallong balls, shoomais, and I noticed that they keep their food really fresh and always refill the food very quickly. There's also a really good variety of different food stations like their grill, grilling a pineapple, steak, chicken. The sushi bar was insane, so many variety of rolls into shimmy and classics like a soup station and bread station. Their dessert bar was just insane. They also have really great mocktails and drinks that were so refreshing. I went on a weekday with my mom and it was super duper packed so make sure to make a reservation because people were lining up. Honestly, I'm super sad that this is their last weekend for their Christmas menu, but if you have a chance, this is definitely worth checking out. Just look at the tongue-who-lose, crumb-rule, fruits, ice cream. Honestly, this is a foodies heaven. If you haven't been to drag and purl buffet yet, it lives up to the hype.",1600000,72400,14300,13400,Small Pot Restaurant,"155 Consumers Rd, North York, ON M2J 1W6",13.94296908693,1
93b15882-2480-44d0-9754-dd8499497c39,0939893c-b1fa-418b-9bea-e70ce35b276d,null,brazilianfoodie,https://www.tiktok.com/@brazilianfoodie/video/6854247280858385670,#icecreamqueen #toronto #NobodyNeedsToKnow #FashionEssentials #icecream #fyp #secretmenu,N/A,1600000,230600,2830,14500,Mizzica Gelateria & Cafe,"307 Queen St W, Toronto, ON M5V 2A4, Canada",0.75194609001,4
1cc93081-5a7d-4841-a7f7-e3ead1645358,6c0e8202-7020-4ffa-a1a9-560564a951f0,5c671073-abf1-4242-a1f1-d637591b3945,tastesauga,https://www.tiktok.com/@tastesauga/video/7288503004641234182,"NEW MCDS HALLOWEEN MCFLURRY! #mcflurry #halloween #scream #screammovie #fyp #viral #dessert #icecream #mcds #mcdonalds #mcdonaldshacks #icecream #toronto #torontofood ",N/A,1600000,69700,34200,6231,Dragon Pearl,"York Mills Rd, 865, North York, ON, M3B 1Y6, Canada",11.50331300378,2
1104731f-774c-4c1c-88b1-7438bc8062f9,2d82ac05-88d1-441e-889e-0c7ef2732465,b8d62e05-a75b-457a-a1b3-29cd06db8e96,ttceats,https://www.tiktok.com/@ttceats/video/7519591657352809734,"Here’s a really fun twist on hotdogs- Chili Cheese Dogs! It’s loaded with cheese, sauteed onions and juicy Mina Halal Chicken Wieners. It comes together under 30 mins and it’s the perfect hosting hack.  I got chicken wieners from @MinaHalalCA which are Zabeeha by hand and HMA certified.  First off, Sautee onions in butter until they are nice  and brown. Next, cook your ground beef with tomato puree, garlic powder, onions power, chili powder and cumin powder. Then fry the wieners on all sides. Layer the buns with cheese slices and wieners, then add onions and pickles on top. Bake until the cheese is melted and gooey! It’s the best way to eat hotdogs and my guests always ask for more! Ingredients- 4 hot dog buns 4 hot dogs mayo pickles 1 white onion diced 4 cloves garlic minced 1 lbs lean ground beef  2 tbsp tomato paste  Sliced Cheese 1 tbsp chilli powder  2 tsp smoked paprika 1 tsp ground cumin 1/2 tsp salt + more to taste #MinaHalal #Ad","[00:00-00:02] These chili cheese dogs are the perfect hosting hack for the summer. [00:02-00:04] It comes together under 30 min. [00:04-00:08] I got my chicken wieners from Mina Halal, which was the beehub by hand and HMA certified. [00:08-00:12] To make the beef chili, you'll need onions, tomato puree, ground beef and a few spices. [00:12-00:15] Fry up your wieners and butter up your hot dog buns. [00:15-00:18] Assemble with mayo, slice cheese, beef chili and the wiener. [00:18-00:22] Top it off with cheese to your heart's content and then add onions and pickles on top. [00:22-00:24] Pop it into the oven to lay cheese melts and that's it. [00:24-00:25] Serve and enjoy. [00:25-00:27] Go get Mina Halal chicken wieners.",1540561,598,74,180,Makilala,"105 Church St, Toronto, ON M5C 2G3, Canada",0.65146794806,2
215ee3cc-fbb5-419c-bc53-0887d7e8994b,d3a20a6d-888f-42e7-9b8e-2868a98aed11,f5fc4608-2de1-468b-a591-4bc7f74be189,chelskng,https://www.tiktok.com/@chelskng/video/7580567729585933623,"Japan stays humbling us #japantravel #japantrip #flowstate ",ல pope Ziel 생일 터스팅 läuft Neverdale,1500000,104800,386,1514,焱 Gyuyaki Japanese BBQ & Sushi - Mississauga,"90 Burnhamthorpe Rd W, Mississauga, ON L5B 3C3, Canada",21.61573476853,1
1cc93081-5a7d-4841-a7f7-e3ead1645358,3d4b288b-5db4-41e1-b908-66c054c1e082,40a28567-a33b-4258-8454-a919b52ab9e4,tastesauga,https://www.tiktok.com/@tastesauga/video/7211313668154232070,"These were super fresh too! 😍 #fyp #fypシ #costco #costcofinds #krispykreme #grocerystore #foodtok #viral #trending #comment #like #foodtiktok #toronto #torontotiktok ",N/A,1400000,58100,9345,2800,Costco Wholesale,"42 Overlea Blvd, Toronto, ON M4H 1B6, Canada",6.6490026265,3
93b15882-2480-44d0-9754-dd8499497c39,0c90b1a5-39d5-4cef-9787-beb289602a4f,null,brazilianfoodie,https://www.tiktok.com/@brazilianfoodie/video/6914787487848172805,#MoneyTok #InLove #Homemade #cookie #cookiemilk #fyp #cookiemilkclub #cookieshot #cookieshotglass #foodie #milky #food,N/A,1400000,50300,892,809,Midnight Cookie,"3 Manor Rd E, Toronto, ON M4S 1P8, Canada",5.58471649664,5
a3d8422c-8239-4fb7-8069-86f31f602dbd,1510df83-6021-43a8-9f27-a53bf50f2856,0f4cba8a-18ee-4296-82ee-8ca23926b4a8,snackeatingsnacks,https://www.tiktok.com/@snackeatingsnacks/video/7489486877163031839,"We need some of these desserts back in McDonalds in the US! #mcdonalds #mcdonaldsbrasil #brazil #mequis ","I just tried McDonald's in Brazil and they're doing something here better than any other McDonald's in the entire world. So in Brazil, they have a lot of unique items that haven't come across anywhere else. And of course, I got a huge assortment to try, which includes the best McDonald's desserts ever that you need to know about. But first, let's start with the specialty burgers. I ordered something called the Bravo Clubhouse, which was supposed to have show you grilled onions and Edmonton cheese, but instead they gave me the Bravo Melt Onion Ring Burger by mistake. It has bacon, onion rings, cheese sauce, but the bacon and onion rings were all soggy and it was just a miss. Next, I got the Beef Tasty Turbo, which is something called Tasty Sauce and a lot of it. It's garlicy, smoky, and creamy, and it's definitely deserving of the name Tasty Sauce. Next, McDonald's Brazil has a sauce called Kaipita. I tried it with some fries and it's kind of like a smoky barbecue, but a bit more vinegary. But the real place that Brazil McDonald's shines is definitely with their desserts. They have a full chocolate ice cream cone, which was awesome. And I like how they add these little fudge filled cookies on top. They have something called a mixed dip, which is like ice cream nachos. So you get these little waffles and you can dip into the caramel and hot fudge and M&Ms. So fun. But my favorite thing in Mickey D's Brazil is this oval teen rock smock flurry, which is super popular here. It's like a malt shake with lots of chocolate and these little chocolate covered cereal things. They kind of reminded me of a bunch of crunch. Now if you're a millennial, you'll know what that is. But I got a lot more McDonald's reviews coming around the world, so make sure to follow for more food adventures.",1300000,125700,15700,7724,McDonald's,"1256 Eglinton Ave W, Mississauga, ON L5M 2B5, Canada",25.66763412362,3
fc626f6e-a735-4c07-81f2-f94ec981c2be,24c8b322-48e4-45a4-8c7f-d81823718203,ce25eda8-1035-43a1-9034-0bc2199a103e,halalornothing,https://www.tiktok.com/@halalornothing/video/7213447672437460229,"Here to show you the best iftar/suhoor deals for a great cause 🤲🏽@Islamic Relief CA #halal #toronto #halalornothing #halalfood #ramadan #iftar #suhoor ","Start Time	End Time	Subtitle
00:00:00	00:00:02	Ramadan is finally here,
00:00:02	00:00:02	and halal or nothing
00:00:02	00:00:04	is partnering up with Islamic Relief Canada
00:00:04	00:00:07	to showcase some of the best Ramadan deals
00:00:07	00:00:09	and specials at restaurants throughout the GTA.
00:00:09	00:00:10	As part of this series,
00:00:10	00:00:12	I'm raising money for those affected
00:00:12	00:00:13	by the earthquakes in tortilla and Syria
00:00:13	00:00:15	throughout the month of Ramadan.
00:00:15	00:00:17	So if you love food and you're looking for something to
00:00:17	00:00:19	eat with your families and friends at a great price,
00:00:20	00:00:21	stay tuned for this series
00:00:21	00:00:23	and please consider donating generously
00:00:23	00:00:24	using the link in my bio.
00:00:24	00:00:26	Ramadan Mubarak to you all!",1300000,43900,2509,3833,Halal Noor Pizza & Chicken,"260 Parliament St, Toronto, ON M5A 3A4, Canada",1.51278635039,1
890e4b18-01b4-4ce1-a4a3-3d544ddc4847,bdf22032-62e2-49d6-b849-2a69aa318910,0df75daf-78b9-4d4d-85e4-09ec680042cd,letterstoyoublog,https://www.tiktok.com/@letterstoyoublog/video/7550093818805112078,Rating Foods (pt.1): Asian Grocery Store 🍣👓 @raybanmeta  #raybanmetapartner #rbmcp,"Let's raid foods from my local Asian grocery store. Today I'm super excited to be trying out my Rayman Meta glasses to help me capture some hands-free footage, while picking out some very fun foods in the grocery store. Pats a grapis, Earl Grey Milk Tea, before we did any shopping. I love this Asian grocery store, especially going through the snack aisle. They always have something so fun and exotic or very nostalgic at least. I feel like the food is way more fresh here and there's so many options, especially for seafood. I was so excited to find this viral fruit ice cream. I was in the sizes about which flavor to get, but mangoes always go through for me. I really love this grocery store too, because they have a whole selfie booth section in a food court. In a gaming section with some coin slides. I found a couple of fun food options to try. So let's rate them. First thing was this macro negiri. It was tasty, simple, and will make a perfect quick snack. I give this to eight out of 10. Next were these sweet potato chips. It tastes just like canned sweet potato. It had a nice salty sweetened balance. I give these to seven out of 10. Next I got these Tokoyaki flavor cheese puffs. They were airy crunchy and were full of a barbecue-like flavor. For me, I give this a six out of 10. And lastly was this viral mango shaped ice cream. This by far was my favorite pickup. It is not over height. The outside is like a white chocolate encasing. And the inside tastes just like a mango milk tea. It was a 10 out of 10. Overall today we had a fun mix. Let me know what I should try next. And huge thanks to my Rayban medical astas for helping me capture today's experience. Y'all should definitely check them out. This is such a fun accessory.",1200000,3027,188,256,Nations Fresh Foods • Mississauga Store,"2933-B Eglinton Ave W, Mississauga, ON L5M 6J3, Canada",29.36048866478,1
24bfa579-e9a3-47c4-b527-ee8d23afb36f,4b506b29-9b6e-433c-98b2-b142745ba4af,29c65d31-db3b-45bf-a5b3-0b7864f7b8f7,mattiasblanco,https://www.tiktok.com/@mattiasblanco/video/7506189688756079918,#AD my favorite solo summer date just got even better 🧺☀️ you can grab these @bluediamondalmonds Cherry Slurpee® almonds at 7-Eleven while supplies last!​,"There's something about an afternoon at your favorite park with the sun beaming. No real agenda. And a new hyper fixation snack that we'll always hit. And I'm partnering with Blue Diamond Almonds to share something that's been making my solo dates hit even more. The new Blue Diamond Cherry Slopey Flavor Almonds. These have such a fun and nostalgic vibe. And a boost to protein and fiber to keep me going. It's truly the little things like enjoying your own company, people watching, finding joy in the quiet moments that make summer feel magical. Okay, these were hitting. And you can pick them up at your local 7-Eleven before they're gone.",1200000,482,12,34,7-Eleven,"5980 Airport Rd Terminal 1, Mississauga, ON L5P 1B1, Canada",18.8009870706,1
a3d8422c-8239-4fb7-8069-86f31f602dbd,44d450e9-7b38-4eb2-926f-ac166e4ecd68,1f4fbffb-d251-40c1-abd8-8cafcab220bd,snackeatingsnacks,https://www.tiktok.com/@snackeatingsnacks/video/7586404127068917023,"I’ve shared my favorite eats in Japan but these are the overrated spots and foods that just weren’t worth it #japan #japanfood ",null,1200000,78100,2886,11000,Tomo Sushi Mississauga,"4040 Creditview Rd, Mississauga, ON L5C 3Y8, Canada",24.64561428114,4
c539f5aa-e9aa-48a6-b0be-b4b36a86a25c,40b99df6-74d5-492a-8c17-b2ca74fdc3da,b389dc62-bfe6-4e62-b350-da646893a5df,gourmetgirlie,https://www.tiktok.com/@gourmetgirlie/video/7252464172766727430,"Best deal Red lobster has! Ya’ll better go before its done. #redlobster #redlobsterbiscuits #torontodeals #torontoeats #torontotiktok #fyp #torontofood #shrimptok #torontofoodie #torontofinds #yummyfood #seafood #torontorestaurants ",N/A,1100000,103600,21600,7430,Red Lobster,"20 Dundas St W, Toronto, ON M5G 2C2, Canada",0.32994914281,2
a3d8422c-8239-4fb7-8069-86f31f602dbd,e8c7aacf-83cc-4942-acad-4b6c004bb805,8747c560-21b6-405c-a8bc-13d1b3fb858a,snackeatingsnacks,https://www.tiktok.com/@snackeatingsnacks/video/7509121226141355294,"First day eating in LONDON! Honey butter toast, a proper fish and chips and an epic Indian feast! Amazing day of eats! #london #londoneats #londonrestaurants #londonfoodguide ","Here's what I in a day in London, first time or edition. Started the day at a bakery called Arom because I had to try their specialty. Something called a honey butter toast, which is made with Japanese milk bread and caramelized on the outside. But inside, pillowy soft in the corners, crispy and absolute perfection. Then for lunch, I popped over to the rocket soul place, a proper old-school chippy that's been frying fish for over 150 years. Fish and chips is one of my favorite foods, but only when it's done right. I got the fried cod, which was a huge piece of fish that broke apart nicely. Give a quick dip in the tartar sauce and just listen to the crunch. The fish was moist, perfectly stuck to the batter and delicious. Easy saying this is a must get when in London. And the chips, their thick cut, almost more like steak fries with the mashed potato we made up. Not my favorite kind of fry? Sorry, chip. Later for dinner, I went to the tamel print, a top Indian restaurant in the city. And when I saw them making fresh roti like this, I knew I was in for a treat. The chicken wings were next level. Might be the best wings I've ever had. The onion bhaji was like a crispy onion-pash brown. The special masala dosa, proper tasty. Everything here was just elite. No wonder it's such a tough reservation in the city. But the real stunner, the hot fluffy roti that pulled apart like cotton candy, especially dipping the paneer butter masala, that combo was unreal. And don't worry, I've got loads more coming, including trying London's many viral desserts, a baked potato restaurant, trying British snacks, and so much more. So make sure to follow for more food adventures, yeah?",1100000,64400,4252,13300,"Aroma of India - Authentic Indian, Indo-Hakka & Nepali Cuisine","590 Dundas St, London, ON N6B 1W8, Canada",167.18259755877,5
6bd5cc7b-d322-4e99-b66f-a81406032750,4d313970-b45f-476b-884c-23e72e96165f,0382b633-6eb3-421a-b08a-d9f01d4967ee,insauga,https://www.tiktok.com/@insauga/video/7329991288672013574,"What are the Top 5 Canadian Foods? 🇨🇦  #canada #canadianfood #canadian ","Start Time	End Time	Subtitle
00:00:00	00:00:02	What are the five most popular foods in Canada?
00:00:02	00:00:04	I'm gonna go with shawarma.
00:00:04	00:00:06	No hot dog? No pizza?
00:00:06	00:00:08	No what? Hamburger?
00:00:08	00:00:11	No this this list is tainted. The Montreal bagel.
00:00:11	00:00:13	That's No. 4. Oh, poutine.
00:00:13	00:00:16	Yeah, that's number one. Oh, donut 10 bits. 10 bits. Yeah,
00:00:16	00:00:17	that's number five. Okay.
00:00:17	00:00:20	Yeah, give me some clues because I'm lost. Okay,
00:00:20	00:00:22	this one's also a sweet treat a churro.
00:00:24	00:00:27	Give me give me a give me a hockey reference. Come on, go.
00:00:27	00:00:29	It kind of looks like a puck.
00:00:29	00:00:33	No. 2 is a Bannock Bannock Bannock
00:00:33	00:00:34	it's like a little bun pastry.
00:00:34	00:00:37	It's super popular. And then number from where?
00:00:37	00:00:39	And then No. 3 is a butter tart,
00:00:39	00:00:40	which are super popular.
00:00:40	00:00:41	I feel like they're everywhere
00:00:41	00:00:43	they sell them at every bakery in Canada. Okay.",1100000,48100,413,2291,Alpha’s Shawarma,"598 Queen St W, Toronto, ON M6J 1E3, Canada",1.84490494904,1
4e2591aa-1cf6-4b3c-bc21-2dc1ada37776,bfdb7d31-4c2b-489d-a75d-7178c4da8c1b,7b4fe57c-90d0-4c2c-91d6-69a919157acb,antavialauren,https://www.tiktok.com/@antavialauren/video/7422044700023999790,"💸 What would YOU do with an extra $50K? 💸 Thanks to @WorkMoney, you could win $50K to cover your rent or mortgage for a whole year! Just imagine what you could do with all that money saved! 🛍️🥂 Whether it’s a shopping spree, staycation, or a seafood feast, the possibilities are endless. WorkMoney is by far one of the best nonprofit organizations thats here to help you save money, find financial tips, and get MORE RICH every day. You can sign up to enter their MoreRich sweepstakes for FREE and get access to tips, perks, and tools to help you save money every day at the link in my bio. Don’t miss your shot to be #MoreRich! 🎉#WorkMoneyPartner #GetRichToday • •  • #sweepstakes #nonprofit #nonprofitorganization #workmoney #atlfoodie #atlinfluencer #atlantainfluencer ","Hey friends, I don't know about y'all but I'm ready to get rich and in this economy it's a struggle. Imagine winning $50,000 cash to put towards your rent or your mortgage per a whole year. Now if you didn't have to pay rent or your mortgage for a year you could do things like treat yourself to a big juicy seafood bowl or have a nice staycation with me with a private chef kicking up a three-course meal and a good ol' 60-minute massage or maybe you'd take it up a notch and go on a nice tropical vacation, enjoy some fun in the sun while sipping on cocktails or even more simple things like getting your favorite cup of coffee every day. The more rich sweepstakes by Work Money is making it happen. Work Money is a nonprofit organization that's all about making life more affordable for all Americans. And all you have to do to enter to win is to sign up for their free website that literally helps people save money on everyday expenses, reduce your debt, gain access to government programs and so much more. The link is in my bio, let's get more rich friends, good luck!",1100000,3194,232,522,Seau de Crabe Seafood Restaurant,"670 Eglinton Ave W #4, Mississauga, ON L5R 3V2",23.96146651759,1
169fff36-f5e8-412d-9d94-a79717fd8de6,d477f5a5-640a-40dd-bc19-f73723f69b59,29654303-6d09-4875-8d24-beed5618cdbb,darnitdamon,https://www.tiktok.com/@darnitdamon/video/7353449816153738527,"how is dungeness crab season almost over??? #whatieatinaday #dungenesscrab #mukbang #sffoodie ","My favorite time of the year, Dungeon is Crab Season is ending in like a week, so it's your last chance to go to the supermarket and get them for like 899 a pound. One thing I learned the hard ways, if you want to reheat it, steam with the head side down so the crab fat doesn't leak out. Breaking down the crab is kinda intimidating the first time, but once you get the hang of it, it's very easy. One of my favorite ways to eat it is with some rice, some butter, and then a lot of black pepper and lemon. This is the final result, and it's so creamy and rich, and it tastes like luxury. It definitely tastes like the ocean, so if that's not your vibe, I totally get it. I, however, have an entire crab to myself every two weeks during Dungeon is Crab Season, so I'm basically an expert. For the rest of the crab, and this part is a labor of love, if you find someone who's willing to do this for you, they're a keeper, you have to take out all the meat and mix it into some rice, and this process used to take me like 40 minutes, but given how much I've practiced my free time, I can do this in like 15 minutes now. Dungeon is Crab is also naturally sweet, so when you add in the butter mixture, and I forgot that I add in sesame oil too, but this becomes the most indulgent rice you've ever had. Dungeon is Crab Season starts in January and it's ending 8.8, so this is the last weekend to get your friends. Go to the supermarket, pick up some crabs, and have a Dungeon is Crab party, and it's the best weekend activity you can't just remind. Okay, bye.",1100000,60600,2782,5284,Seau de Crabe Seafood Restaurant,"670 Eglinton Ave W #4, Mississauga, ON L5R 3V2",23.96146651759,3
1347db6f-50d2-476b-8272-3bb140835ece,aa0c8c0b-4a5e-4bff-a362-28f19112ee41,97d2ca38-5556-4ac9-a766-057deece2743,jessycadinh,https://www.tiktok.com/@jessycadinh/video/6969363140022635781,they came out so good 😩😩 #fyp #behindthescenes #greenscreenvideo #greenscreen @janny._.t,Seni gibi bir şey olsa EXENEM bulletin!,997600,211900,3009,6146,The Food District,"100 City Centre Dr, Mississauga, ON L5B 2C9, Canada",22.23974192583,1
203bae23-4508-499c-a0bd-de2d93451947,62ffea3e-dfbb-4cc4-87a7-1d9cf10c9019,6219d29c-b3e9-44b9-87ef-93fd423bb971,marleybabeeats,https://www.tiktok.com/@marleybabeeats/video/7556349261705727263,"Eating at @Panda Express ! #pandaexpress #pandaexpressbuldak #buldak #orangechicken #foodreview ","Did you know that Panda Express has bulldog chicken? Come with me to get some Panda Express for lunch. I haven't been in a really long time and decided to check them out. I got the plate which comes with one side and two meats and fun hack if you did not know that you can split up the fried rice and the chow mein and get both. For my meat I got orange chicken and Beijing beef. It's regularly $10 for the plate but on the app I did have a coupon for $8. The orange chicken was so delicious, sticky, tangy, sweet and perfect. No wonder this is their number one dish for a good reason. The Beijing beef was pretty good. It has a nice spice and good flavor to it. The fried rice is always very mid to me but I really love their chow mein noodles. I should have honestly got just chow mein noodles but I wanted to be able to have a mixture of both so I ended up getting both instead. I really wanted to try the bulldog sweet and sour chicken and it was so spicy that I literally ate one piece in my mouth burned for the rest of the meal. My fortune cookie was so cute it said your kindness will brighten a dark room which I love and the meal wasn't too bad so I do give a panda express as 7 out of 10 as a whole. What do you usually order when you come here?",967700,75000,34300,4842,Panda Express,"5985 Mavis Rd, Mississauga, ON L5R 3V6, Canada",25.48395843808,1
dba32934-1403-4c9d-bae8-6dd0e5c212c5,49d683a9-075e-41c3-9b75-4eb1ef2efa42,132a9e4d-0105-443f-a7ac-4424077a1da4,yenn12.wu,https://www.tiktok.com/@yenn12.wu/video/7597660850782080311,"There was so many others that did something similar which is so disappointing but I’m not surprised anymore…#greenscreenvideo#chinese#creatorsearchinsights#fyp#fypシ ",null,926500,38000,1777,3178,Hey Noodles(Mississauga),"900 Rathburn Rd W, Mississauga, ON L5C 4L2, Canada",23.96536889161,1
e35ccaa6-b1ff-4aca-9981-529f077a28ca,23d8f2ee-1091-4dbe-a954-2be727852761,3da018d7-0f4f-4f1d-b047-1c35875e0459,anniethaonhi,https://www.tiktok.com/@anniethaonhi/video/7444197399813295415,"VIRAL JELLYCAT MOCHI CAKES  📍 savorology #toronto #torontolife #torontotiktok #jellycat #mochi #foodtok #foodreview #fyp ","Come with me to try out the biojelly cake mochi cakes in Markham so you don't have to. Saverology is a hand sound one of the best spots in the GTA for any kind of mochi desserts. Their jelly cakes is inspired by jelly cats and they're the cutest freaking mochi cakes I've ever seen. Mochi texture was chewy on the inside, it was so rich and creamy. Not only is it cute but it was so freaking delicious. The chewy mochi texture is just so addicting. Be sure to try keep it a little cold because mine did melt a little bit on my journey home. These jelly cakes were a 10 out of 10 and worth all the hype.",900500,86900,17600,13600,Tokyo Cheesecake Cafe,"72 Steeles Ave W, Thornhill, ON L4J 7Y1, Canada",16.43874627634,2
6bd5cc7b-d322-4e99-b66f-a81406032750,1c9c398d-5020-4e7a-9399-4300454872ad,76142801-5f05-4fcd-a494-75206416cf35,insauga,https://www.tiktok.com/@insauga/video/7300303717188799750,"been dreaming of that ranch dip 🙏 coming to Heartland Town Centre in Mississauga in early 2024 #mukbang #mississaugafood #foodie #wingstop #canada #ontario #toronto ","Start Time	End Time	Subtitle
00:00:00	00:00:03	That wherever I want, I do whatever I want.
00:00:03	00:00:05	I kind of that money for fun,
00:00:05	00:00:07	you know, popping me. Perfect for fun, love.",897400,57200,4671,4177,Wingstop,"6045 Mavis Rd, Mississauga, ON L5R 4G6, Canada",25.58365767993,2
cd7daa8e-ee7d-4383-a058-edc0b478a6fe,dbcec92d-2cc2-4b18-9335-ffa306edbeed,941d56bb-b375-430c-9da0-0e8ab2d3ca06,torontofoodguide,https://www.tiktok.com/@torontofoodguide/video/7573339061503528212,"asmr crispy viral shawarma wrap from @aleppo.kebab! that crunch was insane… 🤯

#shawarma #asmr #mukbang #crispyshawarma #foodtiktok ",[00:00-00:02] 沙fossil [00:14-00:16] 고기마늘 [00:23-00:25] 소금,882100,97000,19800,0,Aleppo Kebab,"2075 Lawrence Ave E, Scarborough, ON M1R 2Z4, Canada",12.54790525565,4
c539f5aa-e9aa-48a6-b0be-b4b36a86a25c,36d6cf1e-1b5d-4bbe-89a5-949689e21a46,65c22c72-cb13-44bc-8cfd-260edffeca69,gourmetgirlie,https://www.tiktok.com/@gourmetgirlie/video/6950806416663907589,Not #Costco hopping on the #friedchickensandwhich game 😯 #toronto #newfood #friedchickentoronto #chicken #friedchicken #food #torontoeats #viral #fyp,N/A,879600,74000,7180,1382,Renegade Chicken Toronto,"73 Front St E, Toronto, ON M5E 1V9, Canada",0.96954485908,3
6bd5cc7b-d322-4e99-b66f-a81406032750,c42db29a-a4a6-48af-b2e7-927b7dbe8a56,3afd5860-e866-4308-b3cf-60b83eeb28f2,insauga,https://www.tiktok.com/@insauga/video/7056806373278895366,The Cake Boss was in Mississauga this weekend to visit his first Canadian location in Port Credit #mississauga #ontario #cakeboss #carlosbakery#canada,N/A,878500,52100,5355,1168,Carlos Bakery,"167 Lakeshore Rd W, Mississauga, ON L5H 1G3, Canada",20.32708905836,3
