creator_id,id,bunny_video_id,creator_name,source_url,caption,transcript,views,likes,shares,saves,restaurant,address,km_from_downtown,creator_rank
2a9e7755-565d-4148-b35d-780e2d172f9e,716d5cd9-bd26-429a-add5-a161e2c5e593,d25ad186-6106-4fdd-8bce-8c2dfe50aebc,ryaneatzz,https://www.tiktok.com/@ryaneatzz/video/7537854168363502861,"Trying the viral Detroit style cooper sharp cheesesteak pizza from @Larryssteaksontheave located at 6400 Rising Sun ave #detroitstylepizza #pizzareview #cheesesteak #cheesesteaks #coopersharpcheesesteakpizza #foodreviewer #mukbangfoodasmr #creatorsearchinsights ","y'all look at this I got the Detroit style Cooper Sharp Cheesesteak pizza It's so adult like two times and I was trying to get it and y'all know I had to try out the regular cheese steak Wooo! Wooo! It's so hot! Look at that cheesy crust Love me some burnt cheese Wooo! Hey, hold up now! I love the pizza crust and dough that they use Very thick and fluffy Delicious I see why this is going to have dope Tried with the marinara sauce And don't really need marinara sauce Good job! It is our word Wow Definitely get the hype And it's worth the hype I don't like $25 By the way 8.7 It's a good job I think I like it better than the cheese steak Yeah, I know I had to try out the regular cheese steak It's all pepper, mayo I catch up on the side The whole thing up there The steak is flavorful You don't use the seeded roll Because the regular I'm a rosy Most of them That's a lot of drippage I got a cheese steak at 8.62 Yeah, y'all my larries, famous steaks and hoogies Check them out Let me know what you think Peace out",450200,35200,4929,5854,Larry's Steaks,"2459 N 54th St, Philadelphia, PA 19131, USA",131.23391206838,4
169fff36-f5e8-412d-9d94-a79717fd8de6,3dd41fbd-9308-40a8-9b38-c82a620e6074,6b7607d0-2b31-4d42-be95-e74dcb9a37bd,darnitdamon,https://www.tiktok.com/@darnitdamon/video/7115868416807849259,this is your sign to go to that restaurant on your bucket list #nycfood #whatieatinaday #lofivibes #greekfood,"I finally tried two of my New York City bucket list restaurants. I got brunch at Kiki's, a Greek restaurant, and a lower east side. I've wanted to come here since college, but I just never made it. But I'm so glad I did. You will never catch me not ordering grilled octopus if it's on the menu. I also really like the Greek egg toast, and it will definitely be attempting to make that at home. And then end up with some Spanacropita and being a dumbass and watching to the square part. The next spot is a story of seafood, which I want to go to for years. You pick your own seafood, and then you let them know how you want it cooked, whether it's steamed, grilled or fried. We got clams, calamari, grilled octopus again, and Greek salad to start. Everything was cooked really well, and honestly pretty affordable for so much seafood. It's priced by weight, and six things came out to about $100. Last was the grilled bransino. You could taste all the char from the grill, but the fish was not dry at all. This place is definitely a little bit overwhelming, and if it's your first time, then you should definitely check it out.",399500,43000,1093,7094,Kiki's,"130 Division St, New York, NY 10002, USA",1.21057564677,2
e8516857-1f05-410d-9f05-e25e8dcb5d86,3ddae2c5-7857-4b88-9418-756cffbc6f86,71610112-3576-4dfd-813d-34a737d3aeda,josheatsphilly,https://www.tiktok.com/@josheatsphilly/video/7457383256783162654,"One of the best places for drinks and tacos outside of Philly is @CoyoteCrossingConshy 🍹🌮 • My friends and I loved their Signature Margaritas, Corn Guacamole, Chorizo Queso Fundido, innovative tacos, and churros. We also loved Coyote Crossing authentic Mexican dishes like their epic and delicious Molcajete! Everything we tried was so good, and I definitely recommend checking them out 👍🏾  • #tacotuesday #molcajete #margaritas #tacos #conshohocken",omen wollte,396900,17300,5569,4474,Coyote Crossing,"800 Spring Mill Ave, Conshohocken, PA 19428, USA",130.15897338221,1
d61dc4e5-c160-4cc3-b4d2-9ece97e3c921,863e750d-6e32-4ab3-9e27-a725fe039872,37e65e53-7e2c-49f5-8776-54f5bb519e9d,bussin.boys,https://www.tiktok.com/@bussin.boys/video/7510351649869729055,"What city has the best Haitian food?🇭🇹 @cuisineimperial (Queens, NY) is a 🚨 BRAND NEW 🚨 Haitian restaurant that just opened in Queens a few months ago! They serve every dish you can imagine and they make all their food fresh and in-house! Make sure you try the pate kode, griot cups, and haitian spaghetti🤤 Follow me for more food recs🍽️ #bussin #bussinboys #nycfoodie #queensfood #haitianfood #haitiantiktok #haitiantiktok🇭🇹 #diridjondjon #pikliz #plantain #patekode #chicken #sospwa #legumes #haitianmacandcheese #haitianspaghetti #oxtail ","I've been looking for the best Haitian food in New York City and this spot definitely has my vote. Let me show you why. Cuisine Imperial is a brand new Haitian restaurant that just opened in Queens a few months ago. Everything I tried here was delicious. Let me play along. I had to get off of the couple of beds including the lemonade and the passion food juice which are both hitting. These plants and grio cups were amazing. The picklies, sauces, pork and plant sand flavors came together perfectly. Next I tried the Haitian mac and cheese. I know you'll see how good that looks. I had a perfect texture. This is the biggest part to go there I've ever had. This might have been my favorite dish honestly. It was seasoned to perfection. I also tried the beef legumes which were made fresh. Wouldn't be a proper Haitian review without trying the dairy John John Rice. And let me tell you there's the definitely hitting the spot. The chicken was extremely juicy too and the sauce added a ton of flavor. These barbecue wings might have been just as good. The Haitian spaghetti was easily the best I've ever tried. The pasta was cooked perfectly. I also tried the fried snapper, the oxill and the conch which was sensation. You've got the soup on these days and the present to this day in Europe. The jing goes in. What's going on here? We spent a cuisine imperial to say a brand new Haitian restaurant in Queens. Amazing food, super authentic. I'll give this part an 8.7 out of 10 on the bus to go.",391900,52400,7702,10800,Cuisine Imperial,"231-09 Linden Blvd, Cambria Heights, NY 11411, USA",23.41203454196,1
14147824-c917-42d4-a0da-613b4aa59f7c,fa285446-0f12-48c1-a673-c880627245a6,ae9edfb1-29a0-443e-83e6-fbc731804c8e,phlmyplate,https://www.tiktok.com/@phlmyplate/video/7474629136993226030,"If you’re looking for some delicious Southern BBQ , then look no further than @sophies_bbq in Havertown. They have a cozy location where they offer a variety of BBQ menu items as well as flavorful cocktails made with Four Birds Spirits @fourbirdsdistilling  We loved the new menu items , the Ribwich & the BBQ onion blossom. We of course had to grab a BBQ platter with the burnt ends, baked beans and Mac and cheese. And when there is a brisket cheesesteak, we can’t say no. The banana pudding donuts for desserts were also so heavenly ! Be sure to check them out  . . . @Philly Publicist - Kory Aversa  @Sophie’s BBQ  . . . #bbq #bbqlovers #brisket #cheesesteak #macandcheese #cheesy #cheeselover #burntends #delco #philly #foodies #foodiesofinstagram #instagood #instadaily #phlmyplate","If you're in the mood for some fantastic Southern barbecue, then you have to check out Sophie's barbecue in Havertown. We tried them a couple years ago and we loved the food so we were so excited to get back. The rib-witch and the onion blossom were two of the newer menu items and we loved those so much. Of course we had to try the brisket cheese steak as well as the barbecue platter with the mac and cheese and the burnt ends. They also have a great selection of cocktails as well as dessert. If you haven't check them out, now's your time.",388600,14800,6323,4258,Sophie's BBQ,"1901 Darby Rd, Havertown, PA 19083, USA",136.95435539661,1
66962d85-b8b6-42cd-9a85-f578f8d0cd9d,55a4e79a-1c3c-4696-8765-561807ec444f,d76dbd6d-42f5-4413-b9f8-db569ee2382f,phillyfoodies,https://www.tiktok.com/@phillyfoodies/video/7503736611725757726,"Dreaming of these #phillyfoodies #sweetamalia #sandwiches #hoagies ","I am not lying when I say these are some of the best sandwiches I've ever had. This is at Sweet Amalia Market and Kitchen in Newfield, New Jersey. It's about 45 minutes away from the city, but it's a really good place to stop either going to the shore or coming home from the shore. I would drive 45 minutes for these sandwiches alone. We got the Italian and the chicken Caesar, and of course had to end with a sweet treat.",379700,19100,3444,4486,Mama Marie's Italian Market,"29 S Broadway, Pitman, NJ 08071, USA",144.95592105695,2
b2e30b8d-68b1-4b95-9c24-4ec3edd7134f,03f6c619-f6c0-4553-9cc4-05cb05a77dfd,00937be1-8612-4b7e-a510-34ab1b141be2,foodbythegram,https://www.tiktok.com/@foodbythegram/video/7571232343151693070,"@Time Mission is now open in Philly and we had so much fun playing all the different games and trying to rack up the best score!  Pricing ranges from $35 pp for 60 min to $45 pp for 90 min, and they offer discounts for groups!  Time Mission Philly 📍 1530 Chestnut St, S 16th St Entrance, Philadelphia, PA 19102 #philly #phillytiktok #phillytok #thingstodoinphilly #visitphilly ","If you're looking for a super fun date night or night out with friends and you must check out Time Mission, which is now open in Philly, there's 25 different portals you can play. That'll test everything from your speed to your coordination to your memory to your teamwork. It's so much fun you have to go.",373700,18400,14700,8767,Beat The Bomb Philadelphia,"1218 Chestnut St, Philadelphia, PA 19107, USA",129.62324588659,1
6bb11a3a-9fd2-41ec-9587-ec54abec7034,da90dffb-2b2d-4929-823c-8a9f3d4e9425,9af3935d-23f1-424f-b69a-5d48b653b027,jorfavfoodie,https://www.tiktok.com/@jorfavfoodie/video/7465784203402284334,"follow my page for more!🫶🏽🥹 this must try black owned food spot is something i’ve been craving since i first had it  📍make my fish harlem, new york #blackgirltravel #blackgirl ",null,362600,34300,7517,11200,Sea To Soul Harlem,"2058 Adam Clayton Powell Jr Blvd, New York, NY 10027, USA",11.55951844206,1
2a9e7755-565d-4148-b35d-780e2d172f9e,9504435b-6904-47e4-b9d7-40f16b577454,30ae2140-481c-4b89-b828-42e7cdd5cfe1,ryaneatzz,https://www.tiktok.com/@ryaneatzz/video/7523344322658307383,"Best barbecue spot in Philly? #bestbbq #bestbarbecue #barbecues #barbecuephilly #mukbangfoodasmr #creatorsearchinsights ","So the sweet looses have the best barbecue in Philly. I was telling me to go to sweet looses. Go to sweet looses. They got the best barbecue. They got the best barbecue. So your boy pulled up the sweet looses. I got the quadruple bypass. I got ribs, brisket, chicken, and poor poor. Look at this brisket. I ain't now. I don't like fat. Not too much fat. I'm gonna go fat later. Very tender. Smoky. Moist. Try with the barbecue sauce. Barbecue sauce. Good as hell. Try this rib out. Hold up now. Never but not. Have another one. Delicious. Try to pull a chicken. Super moist. A little sweetness to it. 8.4. I'm gonna try to pull a pork. Sweet barbecue sauce. I like that. Got a little kick to it. I see like some chili flakes in here. Juicy. 8.5. Mashed. Sweet potatoes. Real buttery. I just don't think it's sweet enough. And I'm not seeing no cinnamon in here. Very buttery though. 7.7. Got the greens. These are good. These are good. Not too salty. Not too vinegary. They taste like some good colors. 8.6. Overall. Good job. So far the best barbecue I've had in Philly. See y'all my sweet Lucy's. Check them out. Let me know what you think. Peace out. Corn bread. Got corn in it. 8.",361200,24300,4306,6143,Sweet Lucy's Smokehouse,"7500 State Rd., Philadelphia, PA 19136, USA",115.27234314013,5
2dc91967-b640-49cf-878d-8ccb9e1eccfb,87db5ab2-6812-4206-b426-6fdfabd023ac,87edf3b8-d24e-4273-b992-8b9930c36a84,fueledonphilly,https://www.tiktok.com/@fueledonphilly/video/7147297910273641771,"📍Square 1682 | RittenHouse, Philly  #square1682 #fyp #americanfood #happyhour #phillyhappyhour #philly #phillytiktok #phillyfoodies #phillyfood #phillyfoodie #food #foodie #foodies #happyhourdeals #happyhourphilly #phillyhiddengems #hiddengemsphilly #hiddengems #fyp ","I am here to put you guys on to a happy hour hidden gem. Have you ever been to Squared 1682? All the food on the happy hour menu is $6 and the drinks are only 7. That was only right that I started with one of those. So because the hour was happy, you know I had to try everything on the menu. We tried the fries, the duck wings, and it was something about these duck wings. They say if it looked like chicken, it tastes like chicken, it's a chicken, but baby it was quick, quick, and it was a duck, but they were so delicious. The calamari was fried to perfection, the cornbread was warm and buttery, and something about that burger, the cheese was melted perfectly over the meat and the bun. The only thing that we had that was not on the happy hour menu was this crab dip right here. Fresh crab, it was good as well. Follow me for more foody content. Archart, our highlight.",354000,28200,8011,10100,Square 1682,"121 S 17th St, Philadelphia, PA 19103, USA",130.07596878832,3
169fff36-f5e8-412d-9d94-a79717fd8de6,359591bc-ebc9-4899-81e6-4b01278ffe00,8a04ee0a-8e7c-474d-b946-08ee23b53bb5,darnitdamon,https://www.tiktok.com/@darnitdamon/video/7245803937381485867,"queens has some of the best food (not a hot take) #whatieatinaday #nycfoodie #caribbeanfood #thaifood #chinesefood ","Everything I ate at home in Queens. I took a red eye and lined it at 6 a.m., which meant I could make it to a trincity roti shop before the lines for some Caribbean food. I quickly set high to my dukey princess and then I went in on some pies and doubles, which has super airy fried dough and filling of your choice like curry chickpeas, shrimp, ox tail and all of this was under $20. I also tried the sub-soup and northern Thai restaurant in my hometown that was on the New York Times top 100 lists and we had some tom yum, some lap. Enrosed catfish that you eat with a spicy gel dipping sauce and mien kwa piao, which is a whole topia golden salt that you eat with herbs and vermicelli and lettuce wrap. Overall, it was okay. I think we ordered too much from the healthier side. I should have gone with fried tilapia. I checked out this new Asian-owned record bar 929 at some of the best cocktails. There was one with green tea, fused vodka, winter melon, osmathas syrup. It was one of the best cocktails I've had all year and another one with soy sauce foam and sesame oil, which made a small savory. Everyone was so creative. Last, I tried fish with you, which specializes in soy chewy, which is fish, boiled in different soup seasonings. We got two flavors, tomato and vinegar pepper and you get to add two feet toppings like sweet potato noodles or a noky mushrooms. The fish literally falls apart in your mouth and the soup has so much flavor. And all of this was like $35, I will wrap queens until I die. Mark my words.",351000,43800,3164,10400,Trinciti Roti Shop & Restaurant,"111-03 Lefferts Blvd, South Ozone Park, NY 11420, USA",16.03694220759,3
14147824-c917-42d4-a0da-613b4aa59f7c,2c0dfff8-5ee7-4d77-9e34-de936a811923,03ef9bef-2947-4f49-92c5-3713ba2db587,phlmyplate,https://www.tiktok.com/@phlmyplate/video/7473285705028963626,"Looking for a quick getaway ? We recommend checking out @seaviewdolcehotel this Spring and Summer  We checked them out this weekend to celebrate Valentine’s Day and to get some rest & relaxation The hotel staff was welcoming and our room was spacious and comfortable. We enjoyed a six course dinner which was delicious and included some outstanding bites like seafood risotto , filet and crab cake.  In the morning we enjoyed the breakfast ala carte option, but the buffet options looked so good as well and includes an omelette station. This hotel also has an 18 hole golf course, indoor and outdoor pools, and fitness center. There was a nice bar area to grab a drink and relax before dinner. @seaviewdolcehotel definitely is a great spot to visit just being an hour from Philadelphia and minutes from AC, you can get your Jersey shore visit without staying in all the hustle and bustle! Be sure to check them out  . . @Punch Media PR  . . .#travel #travelling #jerseyshore #jersey #visitnewjersey #shore #weekend #couples #couplesgetaway #weekendgetaway #philly #phillyfoodies #philadelphia #phlmyplate","If you're looking for a quick little getaway with your significant other, we definitely recommend checking out the CVU hotel. Just an hour from fillion, 20 minutes from AC. This is a great option for a Jersey Shore visit if wanting to stay away from the hustle and bustle. Our room was comfortable and spacious and the service was great. During our visit, we enjoyed a romantic six horse dinner to celebrate Valentine's Day, and then we had some much-needed R&R. The next morning, you'll definitely want to head down and grab some breakfast, alacart, or buffet style. This hotel also has an 18-hole golf course, indoor and outdoor pool and fitness center. Be sure to check them out for your upcoming spring and summer getaways.",338700,9498,2393,3745,Seaview's Main Dining Room,"401 S New York Rd, Galloway, NJ 08205, USA",145.81137328143,2
ac2bccff-b930-4ee8-8e6c-5d876116f49f,9956f4d9-d11d-40aa-8f51-013e7ccbc766,9be5e263-d960-4559-a81a-0c1a7c043273,thehalalfoodcompass,https://www.tiktok.com/@thehalalfoodcompass/video/7590058643941362974,"Germantown Masjid Winter Conference   USRAH CATERING 🧭🧭🧭🧭🧭 DELHI STREET BAKERY 🧭🧭🧭🧭🧭 HEALTHY SHEIKH 🧭🧭🧭🧭🧭 Germantown Masjid📍4944 Germantown Ave, Philadelphia, PA #HalalFoodCompass #HalalFood #GermantownMasjid #PhillyTikTok #Muslim",null,331100,34200,2797,3499,Germantown Bakery and Restaurant,"2749 Germantown Ave, Philadelphia, PA 19133, USA",125.55931933684,1
e8516857-1f05-410d-9f05-e25e8dcb5d86,f380aee2-1586-459f-b6af-3330e6e99072,c67253ef-e1ce-4ca7-8ffd-6b0b493506bc,josheatsphilly,https://www.tiktok.com/@josheatsphilly/video/7599343331075820831,"Philly just got Dominican smash burgers 🇩🇴🍔 • A crispy smash burger with fried cheese on the signature burger plus a side of their loaded fries! @EL SAZON RD has bold flavor all around! • This new spot just opened and it’s already one to save for later this week. If you’re into smash burgers, Dominican food, and comfort food with real flavor, this belongs on your list. • 📍 1030 N 2nd St, Philadelphia, PA 19123 • #PhillyFood #SmashBurger #DominicanFood","Maldita loca una rotata, ella lo que quiere que la pongo en contra de acá",326500,25100,7424,6605,El Sazon R.D.,"1030 N 2nd St Suite 201, Philadelphia, PA 19123, USA",127.0691441043,2
14147824-c917-42d4-a0da-613b4aa59f7c,8c7b0acb-a085-4880-a397-d3f840d0d818,0bdf3c15-b9b5-4e71-9cd6-77c339005d2c,phlmyplate,https://www.tiktok.com/@phlmyplate/video/7456541638450695470,"This James Beard nominated restaurant in Wilmington, Delaware is the next spot to check out for a #datenight @bardeawilmington  @bondfiremedia  @Bardea Restaurant Group  Just a quick drive for us from South Philly, we were excited to get a chance to try Bardea since we heard such positive things. Their innovative menu is inspired by Italian cuisine and each dish is deliciously crafted with seasonal inspiration. We loved their option to create a mocktail based on your flavor profiles and they also had a great variety of cocktails. For our dishes we enjoyed the avocado, the crab taco (our favorite bite!), the spicy honey pizza, the ravioli (stuffed with duck confit, in a Gorgonzola sauce) the pork collar and the washugyu tri-tip.  We recommend trying a few small plates but they also have “feed the table” options which will include a larger protein for the whole table to enjoy. Next time you’re around Wilmington, be sure to check them out! . . . . . #food #foodies #wilmingtondelaware #delaware #delawarefood #foodiesofinstagram #daily #philly #philadelphia #phillyfoodie #pasta #pizza #mocktails #phlmyplate ",We headed over to Wilmington for a date night at our day of food and drink. The menu was inspired by Italian cuisine and every plate was presented so beautifully you just couldn't wait to take a bite. We really enjoyed the pizza but we also love the concept of small plates and getting you to try a bunch of things and the pasta and this pork was so delicious. If you find yourself in Wilmington you should definitely check them out.,317900,16600,4579,5310,Bardea Food & Drink,"620 N Market St, Wilmington, DE 19801, USA",169.9058902533,3
d412ebf6-e2d7-4ffa-8b17-1c6134a81669,192ff61c-dfdc-4f75-9d57-4e89eedf4453,7f01091b-7b78-4c07-8add-daabf4389ad5,naijeyathefoodie,https://www.tiktok.com/@naijeyathefoodie/video/7486660846937017630,"The Breakfast Boutique in East Falls might be the best breakfast spot in Philly! The food was so good omg I can’t wait to go back 😂🍽️ #breakfastboutique #phillybreakfast #placestoeatinphilly #phillyfoodie #phillyfood #thingstodoinphilly #phillyfoodies ","If you want some dead breakfast food and fillet, go to the breakfast booths he can eat for us. I've never had French toast so perfectly stuffed in my life. On a I'm a roast over all like who came up with it and the lobster salmon and shrimp and grits. I took my mom here for her birthday brunch and no I didn't expect this to end $230.00. But Mr. Brian held it down. Service was a 10 out of 10. That was the highlight of our day. And I will be back.",301700,18000,9668,9374,Boutique River Falls,"3269 S Ferry Rd, Philadelphia, PA 19129, USA",127.56722288135,1
66962d85-b8b6-42cd-9a85-f578f8d0cd9d,5a7edcd4-77c7-4ab9-8ce4-830c6b1e1384,790a8eef-3d5c-47f0-8f55-d5878f5064a4,phillyfoodies,https://www.tiktok.com/@phillyfoodies/video/7498450469820370207,"🐼🐼🐼 #pandafest #phillyfoodies #pandafestphilly @Panda Fest Philadelphia ",Panda Panda Panda Panda I got brought to the line To the domain of panic Pretty cold in the scams Here in the licks in the band Black and six family Wants to do like a panda Going like a mountain,286900,23400,3031,2227,Panda Express,"942 Market St, Philadelphia, PA 19107, USA",129.27713674854,3
66962d85-b8b6-42cd-9a85-f578f8d0cd9d,097f2759-2cad-4410-a67f-3ecd27d9fd03,30e5cb64-72c1-46e7-9caa-28e8569e2d84,phillyfoodies,https://www.tiktok.com/@phillyfoodies/video/7527048101828381982,"The best stay at @Madison Resorts wildwood crest💕😍 #phillyfoodies #wildwood #wildwoodcrest #downtheshore ","For me, it was almost like winter didn't count. Summer was what mattered. My whole life was measured in summers. Like, I don't really begin living until June. Until I met that bitch in that house.",286500,6020,1037,1147,Vinyl By Madison,"7201 Ocean Ave, Wildwood Crest, NJ 08260, USA",206.21057747297,4
66962d85-b8b6-42cd-9a85-f578f8d0cd9d,742dff41-a3d9-42ff-a9d4-a632f8629714,29284cd7-bec7-4f5e-8dbf-c183b29e1e42,phillyfoodies,https://www.tiktok.com/@phillyfoodies/video/7492065354408004895,"Lmao help #phillyfoodies #dimsumgarden #phillytiktok #phillytok #phillyfood ","Last night I went to Dim Sum Garden and they were filming for a TV show and they made us wear bims to eat the giant soup dumpling with a straw. It was so funny. This was my first time at their new location. Everything was delish. So yeah, look out for me on TV wearing a bib.",284100,14400,2607,2184,Dim Sum Garden,"1024 Race St, Philadelphia, PA 19107, USA",128.98306651322,5
d412ebf6-e2d7-4ffa-8b17-1c6134a81669,f464f45a-127f-49de-bc52-eae7a6aa6352,22e6355b-3a25-4e26-ad8a-e62ab817c313,naijeyathefoodie,https://www.tiktok.com/@naijeyathefoodie/video/7402747189178436906,"Places to eat in Philly @Macho's Delish Mix ! The people didn’t lie when they said Macho’s Delish Mix was good AF 😂😋. Quesadillas are a must have, i never had a quesadilla like this before 10/10 baby! Macho’s did not disappoint #placestoeatinphilly #thingstodoinphilly #machosdelishmix #phillyfoodies #blackgirlfoodie #phillyfoodscene ","The streets said my chose is like a black owned cobble. So you know the biggest back in Philly had to see what it really was given. And baby it was given. When I say my chose is for a my chose man like they give you so much food. It's not even funny. I got the load of nachos with the beer you be checking corn. I got the whole nine y'all. And then I tried to run a guy from case of these y'all. I didn't have garlic butter and half-tree hockey. And I tried three different smoothies y'all. So this is the real team. The blueberry midnight smoothie 10 out of 10. It is a thinner texture but I like stuff like it. Like I don't want to be sucking for their life. The shrimp case of the heaven to be my favorite thing that I had. I love a crunchy tortilla. The nachos was a nine out of 10 for me and why I took a point of it is because the chips kind of got soggy roasted. But the flavor was super good. Definitely tried the mango supreme smoothie and the peanut butter power protein shake because they are chef's kiss. I'm not gonna lie. And although it is a healthy restaurant they had a little sum sum for everybody. Fresh cakes and bananas, Dominican fruit juice. Okay, my chose.",278000,23100,10000,9739,Macho's Delish Mix,"6249 Catharine St, Philadelphia, PA 19143, USA",135.25336488082,2
d412ebf6-e2d7-4ffa-8b17-1c6134a81669,71bdf1a7-a3b3-4940-a9d7-2fd3f0ad75d4,2d1d980f-b398-423b-ab1b-5707db46ecad,naijeyathefoodie,https://www.tiktok.com/@naijeyathefoodie/video/7552344059776453919,"Suya Suya located on 177 W City Line Ave might have some of the best African food in Philly!  🍽️😌 When it comes to the Suya rice bowl with the steak, they're taking that #1 spot for best African food in the city. Y'all know! love a good African food spot with good portions! #phillyafricanfood #placestoeatinphilly #phillyfoodie #phillyfood     ","I just found the best African food in Philly and the players only $14 like I really was shot So if you want something Nigerian food go to Suya Suya Did you see how Husky there Jollaf Red was or $9.50? I ain't seen food this cheap in a long time, girl In the owner oh my god the owner is so freaking sweet Just like them playing since he made Plantains playing since however you want to say I don't know they were so good Right to perfection y'all In a steak and so freaking tender Well seasoned melt in your mouth And when he said hold up I got a Jollaf Red Boy don't threaten me with a good time Can't hear you're out towards this the freak up I don't know this might be the best Jollaf in Philly",270700,23700,10700,12500,SUYA SUYA West African Grill,"400 Fairmount Ave #2808, Philadelphia, PA 19123, USA",127.67890307379,3
e8516857-1f05-410d-9f05-e25e8dcb5d86,2a209012-fe5c-4868-b09f-e65290017587,f9965197-25bc-4226-9857-580c081d93aa,josheatsphilly,https://www.tiktok.com/@josheatsphilly/video/7608355027928894750,"One of the best Caesar salads I’ve had 🥗🔥 A FULL Caesar stacked over a massive crispy chicken cutlet. Balanced. Flavorful. Actually memorable. Carina Sorella in Bryn Mawr is serving Italian favorites all day — pizza, pasta, salads, brunch — in a beautiful, relaxed Main Line space. The Caesar stole the show, but the pizza and pasta were both strong. It’s the sister spot to Trattoria Carina in Philly, so you already know the vibes are right. Perfect for: • Date night • Brunch • Pasta + pizza runs • Main Line dinner plans 📍 Bryn Mawr, PA Would you order the Caesar or go straight to pasta? 👀🍝 #PhillyFood #caesarsalad #ItalianFood #datenight #Philly",This is one of the best Caesar salads I've had. A full Caesar stack on a huge crispy chicken cutlet. This is Karina Serella.,254500,5277,2036,2014,Carina Sorella,"866 W Lancaster Ave, Bryn Mawr, PA 19010, USA",135.43489398367,3
d412ebf6-e2d7-4ffa-8b17-1c6134a81669,90e9b439-c951-45a9-aa89-4917ea03c149,eff95d6f-821b-4bc8-bc57-9b6adb7e4709,naijeyathefoodie,https://www.tiktok.com/@naijeyathefoodie/video/7533790067182013727,"Places to get seafood in Philly 🦀 | Pleasure Platters located on Old York Rd might have some of the best crabs in Philly & everything is low In sodium!! @Pleasure Platters the Crab legs, fried fish and fried shrimp was too good! They're taking that #1 spot for best seafood in the city forsure. 🤣  #phillyseafoodresturant #phillyseafood #placestoeatinphilly #phillyfoodie #phillyfood #thingstodoinphilly #phillyfoodies #phillyrestaurant #phillycrabs ","If you look up for some good seafood and filleted, won't hit your blood pressure shooting through the room. Then come and be the pleasure player. This gotta be some of the best seafood that I've had in a very long time. Everything is just so well seasoned, but it's not salty. And y'all know that it's hard to find. Now baby, don't buy the flash shrimp. Y'all know I love you a good shrimp. And then can't do head this new sauce, she was working on it. When y'all go there, just say, not send me here for some coconut shrimp sauce. She's gonna know exactly what you're talking about. The mussels, the lobster, the vis. Burberry, star-fi, and a crepe cake. What a chef's kiss. And y'all, I keep highlighting the sodium because y'all know how hard it is to buy a seafood that's easy. To a tea that ain't gonna make you have a heart attack.",239500,16700,5888,6330,Pleasure Platters,"5912 Old York Rd, Philadelphia, PA 19141, USA",121.96433011346,4
2dc91967-b640-49cf-878d-8ccb9e1eccfb,6c08225a-47c0-4176-bd07-c01469429da6,c0a4ac9a-175d-46e0-808d-70ea450e60d3,fueledonphilly,https://www.tiktok.com/@fueledonphilly/video/7327850887513165099,"Manayunk has great vibes, delicious food, strong drinks found @the_loftlounge 🎵🦪💨💃 I checked out Caribbean night on a Friday evening and they did not disappoint! It was a boozy well spent Friday night! I ate good and enjoyed the amazing vibes with other customers and the staff! The Corona Rita was next level… tequila and bee go together now? 😮🤯 Char Broiled Oysters  Snapper Rasta Pasta  Oxtail  Happy Hour Specials  Hookah friendly  #philly #phillyfood #phillyrestaurants #restaurant #foodie #food #caribbeanfood #goodvibes #hookah #oxtails #lambchops #macandcheese #happyhour #phillyhappyhour #seafood #brunch #phillybrunch #blackowned #blackwomanowned #blackwoman #lounge #bar #manayunk ","Many young kids great vibes, delicious food, and strong drinks. This all can be found at a black woman on establishment, the law flange. I checked out their Caribbean night on a Friday and they introduced me to something I never knew I needed. A corona and tequila, a corona reader. Big and strong, I could not go wrong. And the charred word oysters were chef's kiss, you'll definitely be going back for this. The oxhills were meaty and falling off the bone tender. And the same arosta pasta was number one on my roster, so creamy and delicious. They also have hookah, be sure to check them out in our channel, I highly.",216300,9548,4803,5429,Heat Caribbean Kitchen & Lounge,"100-05 Atlantic Ave, Richmond Hill, NY 11418, USA",13.91831422095,4
